Speaker_1,Speaker_2,Speaker_1_Time_Sec,Speaker_2_Time_Sec,Matched_Phrase,Time_Delta_Sec,Distance_Feet,Distance_Meters
Riad,Alicia,282.607,279.667,class im actually not,2.94,3308.47,1008.42
Riad,Kush,282.94,292.68,im actually not a,9.74,10960.71,3340.82
Riad,Alicia,282.94,280.0,im actually not a,2.94,3308.47,1008.42
Riad,Kush,283.14,292.9,actually not a professor,9.76,10983.22,3347.68
Riad,Alicia,283.14,280.2,actually not a professor,2.94,3308.47,1008.42
Riad,Kush,283.34,293.12,not a professor im,9.78,11005.73,3354.54
Riad,Alicia,283.34,280.4,not a professor im,2.94,3308.47,1008.42
Riad,Kush,283.54,293.34,a professor im actually,9.8,11028.23,3361.4
Riad,Alicia,283.54,280.6,a professor im actually,2.94,3308.47,1008.42
Riad,Kush,283.74,293.56,professor im actually a,9.82,11050.74,3368.26
Riad,Alicia,283.74,280.8,professor im actually a,2.94,3308.47,1008.42
Riad,Kush,283.94,293.78,im actually a teacher,9.84,11073.25,3375.12
Riad,Alicia,283.94,281.0,im actually a teacher,2.94,3308.47,1008.42
Riad,Kush,284.94,295.74,i didnt go to,10.8,12153.56,3704.4
Riad,Alicia,284.94,283.0,i didnt go to,1.94,2183.14,665.42
Riad,Kush,285.369,296.077,didnt go to school,10.7086,12050.68,3673.04
Riad,Alicia,285.369,283.286,didnt go to school,2.0829,2343.9,714.42
Riad,Kush,285.797,296.414,go to school that,10.6171,11947.79,3641.68
Riad,Alicia,285.797,283.571,go to school that,2.2257,2504.66,763.42
Riad,Kush,286.226,296.751,to school that well,10.5257,11844.9,3610.32
Riad,Alicia,286.226,283.857,to school that well,2.3686,2665.42,812.42
Riad,Kush,286.654,297.089,school that well so,10.4343,11742.01,3578.96
Riad,Alicia,286.654,284.143,school that well so,2.5114,2826.19,861.42
Riad,Kush,287.083,297.426,that well so for,10.3429,11639.13,3547.6
Riad,Alicia,287.083,284.429,that well so for,2.6543,2986.95,910.42
Riad,Kush,287.511,297.763,well so for todays,10.2514,11536.24,3516.24
Riad,Alicia,287.511,284.714,well so for todays,2.7971,3147.71,959.42
Riad,Kush,287.94,298.1,so for todays lesson,10.16,11433.35,3484.88
Riad,Alicia,287.94,285.0,so for todays lesson,2.94,3308.47,1008.42
Riad,Kush,288.407,298.587,for todays lesson were,10.18,11455.86,3491.74
Riad,Alicia,288.407,285.4,for todays lesson were,3.0067,3383.49,1031.29
Riad,Kush,288.873,299.073,todays lesson were going,10.2,11478.37,3498.6
Riad,Alicia,288.873,285.8,todays lesson were going,3.0733,3458.51,1054.15
Riad,Kush,289.34,299.56,lesson were going to,10.22,11500.87,3505.46
Riad,Alicia,289.34,286.2,lesson were going to,3.14,3533.54,1077.02
Riad,Kush,289.807,300.047,were going to actually,10.24,11523.38,3512.32
Riad,Alicia,289.807,286.6,were going to actually,3.2067,3608.56,1099.89
Riad,Kush,290.273,300.533,going to actually be,10.26,11545.89,3519.18
Riad,Alicia,290.273,287.0,going to actually be,3.2733,3683.58,1122.75
Riad,Kush,290.74,301.02,to actually be doing,10.28,11568.39,3526.04
Riad,Alicia,290.74,287.4,to actually be doing,3.34,3758.6,1145.62
Riad,Kush,291.207,301.438,actually be doing what,10.2311,11513.38,3509.27
Riad,Alicia,291.207,287.8,actually be doing what,3.4067,3833.62,1168.49
Riad,Kush,291.673,301.856,be doing what we,10.1822,11458.36,3492.5
Riad,Alicia,291.673,288.2,be doing what we,3.4733,3908.65,1191.35
Riad,Kush,292.14,302.273,doing what we call,10.1333,11403.34,3475.73
Riad,Alicia,292.14,288.6,doing what we call,3.54,3983.67,1214.22
Riad,Kush,292.607,302.691,what we call a,10.0844,11348.33,3458.96
Riad,Alicia,292.607,289.0,what we call a,3.6067,4058.69,1237.09
Riad,Kush,293.073,303.109,we call a seminar,10.0356,11293.31,3442.2
Riad,Alicia,293.073,289.4,we call a seminar,3.6733,4133.71,1259.95
Riad,Kush,293.54,303.527,call a seminar were,9.9867,11238.3,3425.43
Riad,Alicia,293.54,289.8,call a seminar were,3.74,4208.73,1282.82
Riad,Kush,294.007,303.944,a seminar were going,9.9378,11183.28,3408.66
Riad,Alicia,294.007,290.2,a seminar were going,3.8067,4283.76,1305.69
Riad,Kush,294.473,304.362,seminar were going to,9.8889,11128.26,3391.89
Riad,Alicia,294.473,290.6,seminar were going to,3.8733,4358.78,1328.55
Riad,Kush,294.94,304.78,were going to be,9.84,11073.25,3375.12
Riad,Alicia,294.94,291.0,were going to be,3.94,4433.8,1351.42
Riad,Kush,295.107,304.993,going to be going,9.8867,11125.76,3391.13
Riad,Alicia,295.107,291.333,going to be going,3.7733,4246.25,1294.25
Riad,Kush,295.273,305.207,to be going around,9.9333,11178.28,3407.13
Riad,Alicia,295.273,291.667,to be going around,3.6067,4058.69,1237.09
Riad,Kush,295.44,305.42,be going around im,9.98,11230.79,3423.14
Riad,Alicia,295.44,292.0,be going around im,3.44,3871.14,1179.92
Riad,Kush,295.607,305.633,going around im going,10.0267,11283.31,3439.15
Riad,Alicia,295.607,292.333,going around im going,3.2733,3683.58,1122.75
Riad,Kush,295.773,305.847,around im going to,10.0733,11335.82,3455.15
Riad,Alicia,295.773,292.667,around im going to,3.1067,3496.03,1065.59
Riad,Kush,295.98,306.06,im going to be,10.08,11343.33,3457.44
Riad,Alicia,295.98,293.0,im going to be,2.98,3353.48,1022.14
Riad,Kush,296.48,306.496,going to be passing,10.016,11271.31,3435.49
Riad,Alicia,296.48,293.5,going to be passing,2.98,3353.48,1022.14
Riad,Kush,296.98,306.932,to be passing around,9.952,11199.28,3413.54
Riad,Alicia,296.98,294.0,to be passing around,2.98,3353.48,1022.14
Riad,Kush,297.48,307.368,be passing around the,9.888,11127.26,3391.58
Riad,Alicia,297.48,294.5,be passing around the,2.98,3353.48,1022.14
Riad,Kush,297.98,307.804,passing around the talking,9.824,11055.24,3369.63
Riad,Alicia,297.98,295.0,passing around the talking,2.98,3353.48,1022.14
Riad,Kush,298.48,308.24,around the talking panda,9.76,10983.22,3347.68
Riad,Alicia,298.48,295.5,around the talking panda,2.98,3353.48,1022.14
Riad,Kush,298.98,308.676,the talking panda here,9.696,10911.2,3325.73
Riad,Alicia,298.98,296.0,the talking panda here,2.98,3353.48,1022.14
Riad,Alicia,299.48,296.5,talking panda here this,2.98,3353.48,1022.14
Riad,Alicia,299.98,297.0,panda here this is,2.98,3353.48,1022.14
Riad,Alicia,300.48,297.5,here this is a,2.98,3353.48,1022.14
Riad,Kush,300.98,310.98,this is a panda,10.0,11253.3,3430.0
Riad,Alicia,300.98,298.0,this is a panda,2.98,3353.48,1022.14
Riad,Alicia,301.48,298.5,is a panda does,2.98,3353.48,1022.14
Riad,Alicia,301.98,299.0,a panda does it,2.98,3353.48,1022.14
Riad,Alicia,302.48,299.5,panda does it talk,2.98,3353.48,1022.14
Riad,Alicia,302.98,300.0,does it talk it,2.98,3353.48,1022.14
Riad,Alicia,303.313,300.333,it talk it doesnt,2.98,3353.48,1022.14
Riad,Kush,303.647,313.673,talk it doesnt talk,10.0267,11283.31,3439.15
Riad,Alicia,303.647,300.667,talk it doesnt talk,2.98,3353.48,1022.14
Riad,Kush,303.98,314.06,it doesnt talk but,10.08,11343.33,3457.44
Riad,Alicia,303.98,301.0,it doesnt talk but,2.98,3353.48,1022.14
Riad,Kush,304.18,314.284,doesnt talk but if,10.104,11370.33,3465.67
Riad,Alicia,304.18,301.2,doesnt talk but if,2.98,3353.48,1022.14
Riad,Kush,304.38,314.508,talk but if i,10.128,11397.34,3473.9
Riad,Alicia,304.38,301.4,talk but if i,2.98,3353.48,1022.14
Riad,Kush,304.58,314.732,but if i throw,10.152,11424.35,3482.14
Riad,Alicia,304.58,301.6,but if i throw,2.98,3353.48,1022.14
Riad,Kush,304.78,314.956,if i throw it,10.176,11451.36,3490.37
Riad,Alicia,304.78,301.8,if i throw it,2.98,3353.48,1022.14
Riad,Kush,304.98,315.18,i throw it to,10.2,11478.37,3498.6
Riad,Alicia,304.98,302.0,i throw it to,2.98,3353.48,1022.14
Riad,Kush,305.18,315.404,throw it to you,10.224,11505.37,3506.83
Riad,Alicia,305.18,302.2,throw it to you,2.98,3353.48,1022.14
Riad,Kush,305.38,315.628,it to you can,10.248,11532.38,3515.06
Riad,Alicia,305.38,302.4,it to you can,2.98,3353.48,1022.14
Riad,Kush,305.58,315.852,to you can i,10.272,11559.39,3523.3
Riad,Alicia,305.58,302.6,to you can i,2.98,3353.48,1022.14
Riad,Kush,305.78,316.076,you can i have,10.296,11586.4,3531.53
Riad,Alicia,305.78,302.8,you can i have,2.98,3353.48,1022.14
Riad,Kush,305.98,316.3,can i have the,10.32,11613.41,3539.76
Riad,Alicia,305.98,303.0,can i have the,2.98,3353.48,1022.14
Riad,Kush,306.18,316.5,i have the panda,10.32,11613.41,3539.76
Riad,Alicia,306.18,303.2,i have the panda,2.98,3353.48,1022.14
Riad,Kush,306.38,316.7,have the panda yeah,10.32,11613.41,3539.76
Riad,Alicia,306.38,303.4,have the panda yeah,2.98,3353.48,1022.14
Riad,Kush,306.58,316.9,the panda yeah now,10.32,11613.41,3539.76
Riad,Alicia,306.58,303.6,the panda yeah now,2.98,3353.48,1022.14
Riad,Kush,306.78,317.1,panda yeah now what,10.32,11613.41,3539.76
Riad,Alicia,306.78,303.8,panda yeah now what,2.98,3353.48,1022.14
Riad,Kush,306.98,317.3,yeah now what do,10.32,11613.41,3539.76
Riad,Alicia,306.98,304.0,yeah now what do,2.98,3353.48,1022.14
Riad,Kush,307.98,319.02,now what do i,11.04,12423.64,3786.72
Riad,Alicia,307.98,305.0,now what do i,2.98,3353.48,1022.14
Riad,Kush,308.38,319.212,what do i do,10.832,12189.57,3715.38
Riad,Alicia,308.38,305.2,what do i do,3.18,3578.55,1090.74
Riad,Kush,308.78,319.404,do i do now,10.624,11955.51,3644.03
Riad,Alicia,308.78,305.4,do i do now,3.38,3803.62,1159.34
Riad,Kush,309.18,319.596,i do now you,10.416,11721.44,3572.69
Riad,Alicia,309.18,305.6,i do now you,3.58,4028.68,1227.94
Riad,Kush,309.58,319.788,do now you get,10.208,11487.37,3501.34
Riad,Alicia,309.58,305.8,do now you get,3.78,4253.75,1296.54
Riad,Kush,309.98,319.98,now you get to,10.0,11253.3,3430.0
Riad,Alicia,309.98,306.0,now you get to,3.98,4478.81,1365.14
Riad,Kush,310.202,320.282,you get to talk,10.08,11343.33,3457.44
Riad,Alicia,310.202,306.333,you get to talk,3.8689,4353.78,1327.03
Riad,Kush,310.424,320.584,get to talk about,10.16,11433.35,3484.88
Riad,Alicia,310.424,306.667,get to talk about,3.7578,4228.74,1288.92
Riad,Kush,310.647,320.887,to talk about whatever,10.24,11523.38,3512.32
Riad,Alicia,310.647,307.0,to talk about whatever,3.6467,4103.7,1250.81
Riad,Kush,310.869,321.189,talk about whatever you,10.32,11613.41,3539.76
Riad,Alicia,310.869,307.333,talk about whatever you,3.5356,3978.67,1212.7
Riad,Kush,311.091,321.491,about whatever you want,10.4,11703.43,3567.2
Riad,Alicia,311.091,307.667,about whatever you want,3.4244,3853.63,1174.58
Riad,Kush,311.313,321.793,whatever you want whats,10.48,11793.46,3594.64
Riad,Alicia,311.313,308.0,whatever you want whats,3.3133,3728.59,1136.47
Riad,Kush,311.536,322.096,you want whats on,10.56,11883.48,3622.08
Riad,Alicia,311.536,308.333,you want whats on,3.2022,3603.56,1098.36
Riad,Kush,311.758,322.398,want whats on your,10.64,11973.51,3649.52
Riad,Alicia,311.758,308.667,want whats on your,3.0911,3478.52,1060.25
Riad,Kush,311.98,322.7,whats on your mind,10.72,12063.54,3676.96
Riad,Alicia,311.98,309.0,whats on your mind,2.98,3353.48,1022.14
Riad,Kush,312.38,323.036,on your mind today,10.656,11991.52,3655.01
Riad,Alicia,312.38,309.4,on your mind today,2.98,3353.48,1022.14
Riad,Kush,312.78,323.372,your mind today whats,10.592,11919.5,3633.06
Riad,Alicia,312.78,309.8,your mind today whats,2.98,3353.48,1022.14
Riad,Kush,313.18,323.708,mind today whats going,10.528,11847.47,3611.1
Riad,Alicia,313.18,310.2,mind today whats going,2.98,3353.48,1022.14
Riad,Kush,313.58,324.044,today whats going on,10.464,11775.45,3589.15
Riad,Alicia,313.58,310.6,today whats going on,2.98,3353.48,1022.14
Riad,Kush,313.98,324.38,whats going on today,10.4,11703.43,3567.2
Riad,Alicia,313.98,311.0,whats going on today,2.98,3353.48,1022.14
Riad,Kush,314.98,326.24,i dont know i,11.26,12671.22,3862.18
Riad,Alicia,314.98,313.0,i dont know i,1.98,2228.15,679.14
Riad,Kush,315.313,326.553,dont know i was,11.24,12648.71,3855.32
Riad,Alicia,315.313,313.333,dont know i was,1.98,2228.15,679.14
Riad,Kush,315.647,326.867,know i was about,11.22,12626.2,3848.46
Riad,Alicia,315.647,313.667,know i was about,1.98,2228.15,679.14
Riad,Kush,315.98,327.18,i was about to,11.2,12603.7,3841.6
Riad,Alicia,315.98,314.0,i was about to,1.98,2228.15,679.14
Riad,Kush,316.288,327.38,was about to start,11.0923,12482.51,3804.66
Riad,Alicia,316.288,314.231,was about to start,2.0569,2314.72,705.52
Riad,Kush,316.595,327.58,about to start coloring,10.9846,12361.32,3767.72
Riad,Alicia,316.595,314.462,about to start coloring,2.1338,2401.28,731.91
Riad,Kush,316.903,327.78,to start coloring and,10.8769,12240.13,3730.78
Riad,Alicia,316.903,314.692,to start coloring and,2.2108,2487.84,758.29
Riad,Kush,317.211,327.98,start coloring and then,10.7692,12118.94,3693.85
Riad,Alicia,317.211,314.923,start coloring and then,2.2877,2574.41,784.68
Riad,Kush,317.518,328.18,coloring and then you,10.6615,11997.75,3656.91
Riad,Alicia,317.518,315.154,coloring and then you,2.3646,2660.97,811.06
Riad,Kush,317.826,328.38,and then you started,10.5538,11876.56,3619.97
Riad,Alicia,317.826,315.385,and then you started,2.4415,2747.54,837.45
Riad,Kush,318.134,328.58,then you started talking,10.4462,11755.37,3583.03
Riad,Alicia,318.134,315.615,then you started talking,2.5185,2834.1,863.83
Riad,Kush,318.442,328.78,you started talking about,10.3385,11634.18,3546.09
Riad,Alicia,318.442,315.846,you started talking about,2.5954,2920.66,890.22
Riad,Alicia,319.98,317.0,oh then why dont,2.98,3353.48,1022.14
Riad,Alicia,320.337,317.357,then why dont you,2.98,3353.48,1022.14
Riad,Kush,320.694,331.14,why dont you show,10.4457,11754.88,3582.88
Riad,Alicia,320.694,317.714,why dont you show,2.98,3353.48,1022.14
Riad,Kush,321.051,331.47,dont you show the,10.4186,11724.33,3573.57
Riad,Alicia,321.051,318.071,dont you show the,2.98,3353.48,1022.14
Riad,Kush,321.409,331.8,you show the panda,10.3914,11693.79,3564.26
Riad,Alicia,321.409,318.429,you show the panda,2.98,3353.48,1022.14
Riad,Kush,321.766,332.13,show the panda what,10.3643,11663.24,3554.95
Riad,Alicia,321.766,318.786,show the panda what,2.98,3353.48,1022.14
Riad,Kush,322.123,332.46,the panda what you,10.3371,11632.7,3545.64
Riad,Alicia,322.123,319.143,the panda what you,2.98,3353.48,1022.14
Riad,Kush,322.48,332.79,panda what you have,10.31,11602.15,3536.33
Riad,Alicia,322.48,319.5,panda what you have,2.98,3353.48,1022.14
Riad,Kush,322.837,333.12,what you have in,10.2829,11571.61,3527.02
Riad,Kush,323.194,333.45,you have in your,10.2557,11541.06,3517.71
Riad,Kush,323.551,333.78,have in your book,10.2286,11510.52,3508.4
Riad,Kush,323.909,334.11,in your book here,10.2014,11479.97,3499.09
Riad,Kush,324.266,334.44,your book here look,10.1743,11449.43,3489.78
Riad,Alicia,324.266,321.286,your book here look,2.98,3353.48,1022.14
Riad,Kush,324.623,334.77,book here look look,10.1471,11418.88,3480.47
Riad,Alicia,324.623,321.643,book here look look,2.98,3353.48,1022.14
Riad,Kush,325.02,335.1,here look look i,10.08,11343.33,3457.44
Riad,Alicia,325.02,322.0,here look look i,3.02,3398.5,1035.86
Riad,Kush,325.52,335.94,look look i have,10.42,11725.94,3574.06
Riad,Alicia,325.52,323.0,look look i have,2.52,2835.83,864.36
Riad,Kush,326.02,336.78,look i have not,10.76,12108.55,3690.68
Riad,Alicia,326.02,324.0,look i have not,2.02,2273.17,692.86
Riad,Kush,326.52,337.187,i have not drawn,10.6667,12003.52,3658.67
Riad,Alicia,326.52,325.0,i have not drawn,1.52,1710.5,521.36
Riad,Kush,327.02,337.593,have not drawn anything,10.5733,11898.49,3626.65
Riad,Alicia,327.02,325.2,have not drawn anything,1.82,2048.1,624.26
Riad,Kush,327.52,338.0,not drawn anything oh,10.48,11793.46,3594.64
Riad,Alicia,327.52,325.4,not drawn anything oh,2.12,2385.7,727.16
Riad,Kush,328.02,338.407,drawn anything oh wow,10.3867,11688.43,3562.63
Riad,Alicia,328.02,325.6,drawn anything oh wow,2.42,2723.3,830.06
Riad,Alicia,328.52,325.8,anything oh wow oh,2.72,3060.9,932.96
Riad,Alicia,329.02,326.0,oh wow oh wow,3.02,3398.5,1035.86
Riad,Alicia,329.52,326.5,wow oh wow look,3.02,3398.5,1035.86
Riad,Kush,330.02,339.22,oh wow look at,9.2,10353.04,3155.6
Riad,Alicia,330.02,327.0,oh wow look at,3.02,3398.5,1035.86
Riad,Kush,330.52,339.84,wow look at this,9.32,10488.08,3196.76
Riad,Alicia,330.52,327.5,wow look at this,3.02,3398.5,1035.86
Riad,Kush,331.02,341.34,look at this thats,10.32,11613.41,3539.76
Riad,Alicia,331.02,328.0,look at this thats,3.02,3398.5,1035.86
Riad,Kush,331.353,341.727,at this thats very,10.3733,11673.42,3558.05
Riad,Alicia,331.353,328.333,at this thats very,3.02,3398.5,1035.86
Riad,Kush,331.687,342.113,this thats very creative,10.4267,11733.44,3576.35
Riad,Alicia,331.687,328.667,this thats very creative,3.02,3398.5,1035.86
Riad,Kush,332.02,342.5,thats very creative of,10.48,11793.46,3594.64
Riad,Alicia,332.02,329.0,thats very creative of,3.02,3398.5,1035.86
Riad,Kush,332.42,342.94,very creative of you,10.52,11838.47,3608.36
Riad,Alicia,332.42,329.4,very creative of you,3.02,3398.5,1035.86
Riad,Kush,332.82,343.38,creative of you i,10.56,11883.48,3622.08
Riad,Alicia,332.82,329.8,creative of you i,3.02,3398.5,1035.86
Riad,Kush,333.22,343.82,of you i cant,10.6,11928.5,3635.8
Riad,Alicia,333.22,330.2,of you i cant,3.02,3398.5,1035.86
Riad,Kush,333.62,344.26,you i cant read,10.64,11973.51,3649.52
Riad,Alicia,333.62,330.6,you i cant read,3.02,3398.5,1035.86
Riad,Kush,334.02,344.7,i cant read this,10.68,12018.52,3663.24
Riad,Alicia,334.02,331.0,i cant read this,3.02,3398.5,1035.86
Riad,Kush,334.77,345.41,cant read this i,10.64,11973.51,3649.52
Riad,Alicia,334.77,331.5,cant read this i,3.27,3679.83,1121.61
Riad,Kush,335.52,346.12,read this i thought,10.6,11928.5,3635.8
Riad,Alicia,335.52,332.0,read this i thought,3.52,3961.16,1207.36
Riad,Kush,336.27,346.83,this i thought you,10.56,11883.48,3622.08
Riad,Alicia,336.27,332.5,this i thought you,3.77,4242.49,1293.11
Riad,Kush,337.02,347.54,i thought you made,10.52,11838.47,3608.36
Riad,Alicia,337.02,333.0,i thought you made,4.02,4523.83,1378.86
Riad,Kush,337.22,347.724,thought you made it,10.504,11820.47,3602.87
Riad,Alicia,337.22,333.4,thought you made it,3.82,4298.76,1310.26
Riad,Kush,337.42,347.908,you made it what,10.488,11802.46,3597.38
Riad,Alicia,337.42,333.8,you made it what,3.62,4073.69,1241.66
Riad,Kush,337.62,348.092,made it what do,10.472,11784.46,3591.9
Riad,Alicia,337.62,334.2,made it what do,3.42,3848.63,1173.06
Riad,Kush,337.82,348.276,it what do you,10.456,11766.45,3586.41
Riad,Alicia,337.82,334.6,it what do you,3.22,3623.56,1104.46
Riad,Kush,338.02,348.46,what do you mean,10.44,11748.45,3580.92
Riad,Alicia,338.02,335.0,what do you mean,3.02,3398.5,1035.86
Riad,Kush,338.27,348.67,do you mean you,10.4,11703.43,3567.2
Riad,Alicia,338.27,335.25,do you mean you,3.02,3398.5,1035.86
Riad,Kush,338.52,348.88,you mean you cannot,10.36,11658.42,3553.48
Riad,Alicia,338.52,335.5,you mean you cannot,3.02,3398.5,1035.86
Riad,Kush,338.77,349.09,mean you cannot read,10.32,11613.41,3539.76
Riad,Alicia,338.77,335.75,mean you cannot read,3.02,3398.5,1035.86
Riad,Kush,339.02,349.3,you cannot read it,10.28,11568.39,3526.04
Riad,Alicia,339.02,336.0,you cannot read it,3.02,3398.5,1035.86
Riad,Kush,340.02,351.14,thats funny i did,11.12,12513.67,3814.16
Riad,Alicia,340.02,338.0,thats funny i did,2.02,2273.17,692.86
Riad,Alicia,340.52,338.5,funny i did i,2.02,2273.17,692.86
Riad,Alicia,341.02,339.0,i did i did,2.02,2273.17,692.86
Riad,Kush,351.02,361.3,did you write all,10.28,11568.39,3526.04
Riad,Kush,351.306,361.626,you write all of,10.32,11613.41,3539.76
Riad,Kush,351.591,361.951,write all of that,10.36,11658.42,3553.48
Riad,Kush,351.877,362.277,all of that down,10.4,11703.43,3567.2
Riad,Kush,356.06,366.02,i got every position,9.96,11208.29,3416.28
Riad,Alicia,356.06,346.0,i got every position,10.06,11320.82,3450.58
