Speaker_1,Speaker_2,Speaker_1_Time_Sec,Speaker_2_Time_Sec,Raw_Time_Diff_Sec,Matched_Phrase,Estimated_Distance_Ft,Estimated_Distance_M
Riad,Kush,681.42,723.86,42.44,and this one is,47759.01,14556.92
Riad,Kush,681.82,724.328,42.508,this one is s,47835.53,14580.24
Riad,Kush,682.22,724.796,42.576,one is s but,47912.05,14603.57
Riad,Kush,682.62,725.264,42.644,is s but i,47988.57,14626.89
Riad,Kush,683.02,725.732,42.712,s but i dont,48065.09,14650.22
Riad,Kush,683.46,726.2,42.74,but i dont believe,48096.6,14659.82
Riad,Kush,683.86,726.668,42.808,i dont believe him,48173.13,14683.14
Riad,Kush,684.26,727.136,42.876,dont believe him you,48249.65,14706.47
Riad,Kush,684.66,727.604,42.944,believe him you know,48326.17,14729.79
Riad,Kush,686.26,729.567,43.3067,this does look kind,48734.29,14854.19
Riad,Alicia,686.26,721.86,35.6,this does look kind,40061.75,12210.8
Riad,Kush,686.66,729.823,43.1633,does look kind of,48572.99,14805.02
Riad,Alicia,686.66,722.11,35.45,does look kind of,39892.95,12159.35
Riad,Kush,687.06,730.08,43.02,look kind of like,48411.7,14755.86
Riad,Alicia,687.06,722.36,35.3,look kind of like,39724.15,12107.9
Riad,Kush,687.46,730.337,42.8767,kind of like an,48250.4,14706.7
Riad,Alicia,687.46,722.61,35.15,kind of like an,39555.35,12056.45
Riad,Kush,687.86,730.593,42.7333,of like an s,48089.1,14657.53
Riad,Alicia,687.86,722.86,35.0,of like an s,39386.55,12005.0
Riad,Kush,688.26,730.85,42.59,like an s this,47927.8,14608.37
Riad,Kush,688.66,731.107,42.4467,an s this looks,47766.51,14559.21
Riad,Kush,689.06,731.363,42.3033,s this looks like,47605.21,14510.04
Riad,Kush,689.46,731.62,42.16,this looks like an,47443.91,14460.88
Riad,Kush,689.66,731.788,42.128,looks like an s,47407.9,14449.9
Riad,Kush,689.86,731.956,42.096,like an s it,47371.89,14438.93
Riad,Kush,690.06,732.124,42.064,an s it does,47335.88,14427.95
Riad,Kush,690.26,732.292,42.032,s it does look,47299.87,14416.98
Riad,Kush,690.46,732.46,42.0,it does look like,47263.86,14406.0
Riad,Kush,690.627,732.567,41.94,does look like an,47196.34,14385.42
Riad,Kush,690.793,732.673,41.88,look like an s,47128.82,14364.84
Riad,Kush,690.96,732.78,41.82,like an s so,47061.3,14344.26
Riad,Kush,691.127,732.887,41.76,an s so max,46993.78,14323.68
Riad,Kush,691.293,732.993,41.7,s so max was,46926.26,14303.1
Riad,Kush,691.46,733.1,41.64,so max was telling,46858.74,14282.52
Riad,Kush,691.627,733.333,41.7067,max was telling the,46933.76,14305.39
Riad,Kush,691.793,733.567,41.7733,was telling the truth,47008.79,14328.25
Riad,Alicia,691.793,726.66,34.8667,was telling the truth,39236.51,11959.27
Riad,Kush,691.96,733.8,41.84,telling the truth he,47083.81,14351.12
Riad,Kush,692.127,734.033,41.9067,the truth he was,47158.83,14373.99
Riad,Kush,692.293,734.267,41.9733,truth he was telling,47233.85,14396.85
Riad,Kush,692.46,734.5,42.04,he was telling the,47308.87,14419.72
Riad,Alicia,692.46,726.36,33.9,he was telling the,38148.69,11627.7
Riad,Kush,692.66,733.567,40.9067,was telling the truth,46033.5,14030.99
Riad,Alicia,692.66,726.66,34.0,was telling the truth,38261.22,11662.0
Riad,Kush,692.86,734.9,42.04,telling the truth wow,47308.87,14419.72
Riad,Alicia,692.86,726.96,34.1,telling the truth wow,38373.75,11696.3
Riad,Kush,693.06,735.1,42.04,the truth wow but,47308.87,14419.72
Riad,Alicia,693.06,727.26,34.2,the truth wow but,38486.29,11730.6
Riad,Kush,693.26,735.3,42.04,truth wow but there,47308.87,14419.72
Riad,Alicia,693.26,727.56,34.3,truth wow but there,38598.82,11764.9
Riad,Kush,693.46,735.5,42.04,wow but there is,47308.87,14419.72
Riad,Alicia,693.46,727.86,34.4,wow but there is,38711.35,11799.2
Riad,Kush,694.46,736.42,41.96,but there is a,47218.85,14392.28
Riad,Alicia,694.46,728.36,33.9,but there is a,38148.69,11627.7
Riad,Kush,694.682,736.682,42.0,there is a limit,47263.86,14406.0
Riad,Alicia,694.682,728.548,33.8653,there is a limit,38109.61,11615.79
Riad,Kush,694.904,736.944,42.04,is a limit to,47308.87,14419.72
Riad,Alicia,694.904,728.735,33.8306,is a limit to,38070.54,11603.88
Riad,Kush,695.127,737.207,42.08,a limit to the,47353.89,14433.44
Riad,Alicia,695.127,728.923,33.7958,a limit to the,38031.47,11591.97
Riad,Kush,695.349,737.469,42.12,limit to the truth,47398.9,14447.16
Riad,Alicia,695.349,729.11,33.7611,limit to the truth,37992.39,11580.06
Riad,Kush,695.571,737.731,42.16,to the truth though,47443.91,14460.88
Riad,Kush,695.793,737.993,42.2,the truth though which,47488.93,14474.6
Riad,Kush,696.016,738.256,42.24,truth though which one,47533.94,14488.32
Riad,Kush,696.238,738.518,42.28,though which one did,47578.95,14502.04
Riad,Kush,696.46,738.78,42.32,which one did you,47623.97,14515.76
Riad,Kush,696.71,739.09,42.38,one did you say,47691.49,14536.34
Riad,Kush,696.96,739.4,42.44,did you say was,47759.01,14556.92
Riad,Kush,697.21,739.71,42.5,you say was an,47826.52,14577.5
Riad,Kush,697.46,740.02,42.56,say was an a,47894.04,14598.08
Riad,Kush,697.71,740.33,42.62,was an a make,47961.56,14618.66
Riad,Kush,697.96,740.64,42.68,an a make sure,48029.08,14639.24
Riad,Kush,698.21,740.95,42.74,a make sure youre,48096.6,14659.82
Riad,Kush,698.46,741.26,42.8,make sure youre six,48164.12,14680.4
Riad,Kush,698.793,741.7,42.9067,sure youre six feet,48284.16,14716.99
Riad,Kush,699.127,742.14,43.0133,youre six feet away,48404.19,14753.57
Riad,Kush,699.46,742.58,43.12,six feet away and,48524.23,14790.16
Riad,Kush,699.793,743.02,43.2267,feet away and which,48644.26,14826.75
Riad,Kush,700.127,743.46,43.3333,away and which one,48764.3,14863.33
Riad,Kush,700.46,743.9,43.44,and which one was,48884.34,14899.92
Riad,Kush,700.793,744.213,43.42,which one was an,48861.83,14893.06
Riad,Kush,701.127,744.527,43.4,one was an a,48839.32,14886.2
Riad,Alicia,701.127,738.483,37.3562,one was an a,42038.04,12813.17
Riad,Kush,701.46,744.84,43.38,was an a i,48816.82,14879.34
Riad,Kush,701.793,745.153,43.36,an a i think,48794.31,14872.48
Riad,Kush,702.127,745.467,43.34,a i think this,48771.8,14865.62
Riad,Kush,702.46,745.78,43.32,i think this one,48749.3,14858.76
Riad,Alicia,702.46,737.84,35.38,i think this one,39814.18,12135.34
Riad,Kush,702.889,746.134,43.2457,think this one was,48665.7,14833.28
Riad,Alicia,702.889,738.054,35.1657,think this one was,39573.03,12061.84
Riad,Kush,703.317,746.489,43.1714,this one was an,48582.1,14807.8
Riad,Alicia,703.317,738.269,34.9514,this one was an,39331.89,11988.34
Riad,Kush,703.746,744.527,40.781,one was an a,45892.03,13987.87
Riad,Alicia,703.746,738.483,34.7371,one was an a,39090.75,11914.84
Riad,Kush,704.174,747.197,43.0229,was an a you,48414.91,14756.84
Riad,Kush,704.603,747.551,42.9486,an a you think,48331.32,14731.36
Riad,Kush,705.031,747.906,42.8743,a you think this,48247.72,14705.88
Riad,Kush,705.46,748.26,42.8,you think this was,48164.12,14680.4
Riad,Kush,705.793,748.433,42.64,think this was an,47984.07,14625.52
Riad,Kush,706.127,748.607,42.48,this was an a,47804.02,14570.64
Riad,Kush,707.46,749.78,42.32,what did max say,47623.97,14515.76
Riad,Kush,707.627,749.947,42.32,did max say it,47623.97,14515.76
Riad,Kush,707.793,750.113,42.32,max say it was,47623.97,14515.76
Riad,Kush,707.96,750.28,42.32,say it was max,47623.97,14515.76
Riad,Kush,708.127,750.447,42.32,it was max said,47623.97,14515.76
Riad,Kush,708.293,750.613,42.32,was max said this,47623.97,14515.76
Riad,Kush,708.46,750.78,42.32,max said this one,47623.97,14515.76
Riad,Kush,708.746,751.146,42.4,said this one was,47713.99,14543.2
Riad,Kush,709.031,751.511,42.48,this one was a,47804.02,14570.64
Riad,Kush,709.317,751.877,42.56,one was a b,47894.04,14598.08
Riad,Kush,709.603,752.243,42.64,was a b a,47984.07,14625.52
Riad,Kush,709.889,752.609,42.72,a b a b,48074.1,14652.96
Riad,Kush,710.174,752.974,42.8,b a b yeah,48164.12,14680.4
Riad,Kush,710.46,753.34,42.88,a b yeah you,48254.15,14707.84
Riad,Kush,710.96,753.66,42.7,b yeah you know,48051.59,14646.1
Riad,Kush,711.46,753.98,42.52,yeah you know i,47849.03,14584.36
Riad,Kush,712.5,754.9,42.4,you know i think,47713.99,14543.2
Riad,Kush,712.833,755.723,42.8895,know i think thats,48264.87,14711.11
Riad,Kush,713.167,756.546,43.379,i think thats a,48815.74,14879.01
Riad,Alicia,713.167,747.757,34.59,i think thats a,38925.16,11864.37
Riad,Kush,714.5,756.546,42.0457,i think thats a,47315.3,14421.68
Riad,Alicia,714.5,747.757,33.2567,i think thats a,37424.72,11407.04
Riad,Kush,714.9,757.369,42.4686,think thats a c,47791.16,14566.72
Riad,Alicia,714.9,748.173,33.2733,think thats a c,37443.48,11412.75
Riad,Kush,719.5,762.38,42.88,max you lied to,48254.15,14707.84
Riad,Kush,719.9,762.692,42.792,you lied to me,48155.12,14677.66
Riad,Kush,720.3,763.004,42.704,lied to me this,48056.09,14647.47
Riad,Kush,720.7,763.316,42.616,to me this one,47957.06,14617.29
Riad,Alicia,720.7,755.09,34.39,to me this one,38700.1,11795.77
Riad,Kush,721.1,763.628,42.528,me this one was,47858.03,14587.1
Riad,Alicia,721.1,755.465,34.365,me this one was,38671.97,11787.2
Riad,Kush,721.5,763.94,42.44,this one was not,47759.01,14556.92
Riad,Alicia,721.5,755.84,34.34,this one was not,38643.83,11778.62
Riad,Kush,721.9,764.34,42.44,one was not a,47759.01,14556.92
Riad,Alicia,721.9,756.284,34.3844,one was not a,38693.85,11793.86
Riad,Kush,722.3,764.74,42.44,was not a this,47759.01,14556.92
Riad,Alicia,722.3,756.729,34.4289,was not a this,38743.86,11809.11
Riad,Kush,722.7,765.14,42.44,not a this one,47759.01,14556.92
Riad,Alicia,722.7,757.173,34.4733,not a this one,38793.88,11824.35
Riad,Kush,723.1,765.54,42.44,a this one was,47759.01,14556.92
Riad,Alicia,723.1,757.618,34.5178,a this one was,38843.89,11839.6
Riad,Kush,723.5,765.94,42.44,this one was s,47759.01,14556.92
Riad,Alicia,723.5,758.062,34.5622,this one was s,38893.91,11854.84
Riad,Kush,724.0,766.34,42.34,one was s you,47646.47,14522.62
Riad,Kush,724.5,766.74,42.24,was s you dirty,47533.94,14488.32
Riad,Kush,725.0,767.14,42.14,s you dirty liar,47421.41,14454.02
Riad,Kush,725.5,767.54,42.04,you dirty liar he,47308.87,14419.72
Riad,Kush,725.833,767.94,42.1067,dirty liar he didnt,47383.9,14442.59
Riad,Kush,726.167,768.34,42.1733,liar he didnt even,47458.92,14465.45
Riad,Kush,726.5,769.14,42.64,he didnt even share,47984.07,14625.52
Riad,Alicia,726.5,760.82,34.32,he didnt even share,38621.33,11771.76
Riad,Kush,726.75,769.4,42.65,didnt even share his,47995.32,14628.95
Riad,Alicia,726.75,761.195,34.445,didnt even share his,38761.99,11814.64
Riad,Kush,727.0,769.66,42.66,even share his markers,48006.58,14632.38
Riad,Kush,727.25,769.92,42.67,share his markers with,48017.83,14635.81
Riad,Kush,727.5,770.18,42.68,his markers with me,48029.08,14639.24
Riad,Kush,727.75,770.44,42.69,markers with me he,48040.34,14642.67
Riad,Kush,728.0,770.7,42.7,with me he said,48051.59,14646.1
Riad,Kush,728.25,770.96,42.71,me he said i,48062.84,14649.53
Riad,Kush,728.5,771.22,42.72,he said i had,48074.1,14652.96
Riad,Kush,728.833,771.7,42.8667,said i had bad,48239.15,14703.27
Riad,Kush,729.167,772.18,43.0133,i had bad taste,48404.19,14753.57
Riad,Alicia,730.5,777.32,46.82,yeah its fine i,52687.95,16059.26
Riad,Alicia,736.5,783.32,46.82,so now were just,52687.95,16059.26
Riad,Alicia,736.786,783.534,46.7486,now were just 12,52607.57,16034.76
Riad,Alicia,737.071,783.749,46.6771,were just 12 feet,52527.19,16010.26
Riad,Alicia,737.357,783.963,46.6057,just 12 feet apart,52446.81,15985.76
Riad,Alicia,737.643,784.177,46.5343,12 feet apart well,52366.43,15961.26
Riad,Alicia,737.929,784.391,46.4629,feet apart well only,52286.05,15936.76
Riad,Alicia,738.214,784.606,46.3914,apart well only be,52205.67,15912.26
Riad,Kush,738.5,793.02,54.52,well only be in,61352.99,18700.36
Riad,Alicia,738.5,784.82,46.32,well only be in,52125.29,15887.76
Riad,Kush,738.833,793.31,54.4767,only be in the,61304.23,18685.5
Riad,Alicia,738.833,785.133,46.2992,only be in the,52101.84,15880.61
Riad,Kush,742.54,797.74,55.2,were going to be,62118.22,18933.6
Riad,Alicia,742.54,789.8,47.26,were going to be,53183.1,16210.18
Riad,Kush,745.04,800.6,55.56,wait how do we,62523.33,19057.08
Riad,Alicia,745.04,792.55,47.51,wait how do we,53464.43,16295.93
Riad,Kush,745.54,800.86,55.32,how do we want,62253.26,18974.76
Riad,Alicia,745.54,792.8,47.26,how do we want,53183.1,16210.18
Riad,Kush,745.79,801.035,55.245,do we want to,62168.86,18949.03
Riad,Alicia,745.79,792.987,47.1975,do we want to,53112.76,16188.74
Riad,Kush,746.04,801.21,55.17,we want to do,62084.46,18923.31
Riad,Alicia,746.04,793.175,47.135,we want to do,53042.43,16167.3
Riad,Kush,746.29,801.385,55.095,want to do this,62000.06,18897.59
Riad,Alicia,746.29,793.362,47.0725,want to do this,52972.1,16145.87
Riad,Kush,746.54,801.56,55.02,to do this though,61915.66,18871.86
Riad,Alicia,746.54,793.55,47.01,to do this though,52901.76,16124.43
Riad,Kush,746.79,801.735,54.945,do this though like,61831.26,18846.14
Riad,Alicia,746.79,793.737,46.9475,do this though like,52831.43,16102.99
Riad,Kush,747.04,801.91,54.87,this though like still,61746.86,18820.41
Riad,Alicia,747.04,793.925,46.885,this though like still,52761.1,16081.55
Riad,Kush,747.29,802.085,54.795,though like still only,61662.46,18794.69
Riad,Alicia,747.29,794.112,46.8225,though like still only,52690.76,16060.12
Riad,Kush,747.54,802.26,54.72,like still only pairs,61578.06,18768.96
Riad,Alicia,747.54,794.3,46.76,like still only pairs,52620.43,16038.68
Riad,Kush,747.79,802.5,54.71,still only pairs talk,61566.8,18765.53
Riad,Alicia,747.79,794.55,46.76,still only pairs talk,52620.43,16038.68
Riad,Kush,748.04,802.74,54.7,only pairs talk to,61555.55,18762.1
Riad,Alicia,748.04,794.8,46.76,only pairs talk to,52620.43,16038.68
Riad,Kush,748.29,802.98,54.69,pairs talk to each,61544.3,18758.67
Riad,Alicia,748.29,795.05,46.76,pairs talk to each,52620.43,16038.68
Riad,Kush,748.54,803.22,54.68,talk to each other,61533.04,18755.24
Riad,Alicia,748.54,795.3,46.76,talk to each other,52620.43,16038.68
Riad,Kush,748.79,803.46,54.67,to each other yeah,61521.79,18751.81
Riad,Alicia,748.79,795.55,46.76,to each other yeah,52620.43,16038.68
Riad,Kush,750.54,805.17,54.63,make sure were facing,61476.78,18738.09
Riad,Alicia,750.54,797.514,46.9743,make sure were facing,52861.57,16112.18
Riad,Kush,750.707,805.465,54.7583,sure were facing each,61621.2,18782.11
Riad,Alicia,750.707,797.729,47.0219,sure were facing each,52915.16,16128.51
Riad,Kush,750.873,805.76,54.8867,were facing each other,61765.61,18826.13
Riad,Alicia,750.873,797.943,47.0695,were facing each other,52968.75,16144.85
Riad,Kush,751.04,806.055,55.015,facing each other well,61910.03,18870.15
Riad,Alicia,751.04,798.157,47.1171,facing each other well,53022.33,16161.18
Riad,Kush,751.207,806.35,55.1433,each other well i,62054.45,18914.16
Riad,Alicia,751.207,798.371,47.1648,each other well i,53075.92,16177.51
Riad,Kush,751.373,806.645,55.2717,other well i was,62198.86,18958.18
Riad,Alicia,751.373,798.586,47.2124,other well i was,53129.51,16193.85
Riad,Kush,751.54,806.94,55.4,well i was doing,62343.28,19002.2
Riad,Alicia,751.54,798.8,47.26,well i was doing,53183.1,16210.18
Riad,Kush,751.79,807.165,55.375,i was doing the,62315.15,18993.63
Riad,Kush,752.04,807.39,55.35,was doing the whole,62287.02,18985.05
Riad,Kush,752.29,807.615,55.325,doing the whole classroom,62258.88,18976.48
Riad,Kush,752.54,807.84,55.3,the whole classroom thing,62230.75,18967.9
Riad,Alicia,752.54,799.911,47.3711,the whole classroom thing,53308.13,16248.29
Riad,Kush,752.79,808.065,55.275,whole classroom thing like,62202.62,18959.33
Riad,Alicia,752.79,800.133,47.3433,whole classroom thing like,53276.87,16238.76
Riad,Kush,753.04,808.29,55.25,classroom thing like hey,62174.48,18950.75
Riad,Alicia,753.04,800.356,47.3156,classroom thing like hey,53245.61,16229.24
Riad,Kush,753.29,808.515,55.225,thing like hey class,62146.35,18942.18
Riad,Alicia,753.29,800.578,47.2878,thing like hey class,53214.35,16219.71
Riad,Kush,755.54,810.7,55.16,he wrote that down,62073.2,18919.88
Riad,Alicia,755.54,802.5,46.96,he wrote that down,52845.5,16107.28
Riad,Kush,755.79,810.91,55.12,wrote that down that,62028.19,18906.16
Riad,Alicia,755.79,802.7,46.91,wrote that down that,52789.23,16090.13
Riad,Kush,756.04,811.12,55.08,that down that was,61983.18,18892.44
Riad,Alicia,756.04,802.9,46.86,that down that was,52732.96,16072.98
Riad,Kush,756.29,811.33,55.04,down that was perfect,61938.16,18878.72
Riad,Alicia,756.29,803.1,46.81,down that was perfect,52676.7,16055.83
Riad,Alicia,761.54,808.8,47.26,we can do the,53183.1,16210.18
Riad,Alicia,761.826,809.014,47.1886,can do the whole,53102.72,16185.68
Riad,Alicia,762.111,809.229,47.1171,do the whole class,53022.33,16161.18
Riad,Alicia,762.397,809.443,47.0457,the whole class again,52941.95,16136.68
Riad,Kush,762.683,817.563,54.88,whole class again i,61758.11,18823.84
Riad,Alicia,762.683,809.657,46.9743,whole class again i,52861.57,16112.18
Riad,Kush,762.969,817.809,54.84,class again i think,61713.1,18810.12
Riad,Alicia,762.969,809.871,46.9029,class again i think,52781.19,16087.68
Riad,Kush,763.254,818.054,54.8,again i think its,61668.08,18796.4
Riad,Alicia,763.254,810.086,46.8314,again i think its,52700.81,16063.18
Riad,Kush,763.54,818.3,54.76,i think its easier,61623.07,18782.68
Riad,Alicia,763.54,810.3,46.76,i think its easier,52620.43,16038.68
Riad,Kush,763.79,818.5,54.71,think its easier yeah,61566.8,18765.53
Riad,Alicia,763.79,810.55,46.76,think its easier yeah,52620.43,16038.68
Riad,Kush,764.04,818.7,54.66,its easier yeah lets,61510.54,18748.38
Riad,Kush,764.29,818.9,54.61,easier yeah lets do,61454.27,18731.23
Riad,Kush,764.54,819.1,54.56,yeah lets do two,61398.0,18714.08
Riad,Kush,765.54,819.82,54.28,lets do two minutes,61082.91,18618.04
Riad,Alicia,765.54,812.383,46.8433,lets do two minutes,52714.21,16067.26
Riad,Kush,765.826,820.14,54.3143,do two minutes of,61121.5,18629.8
Riad,Alicia,765.826,812.675,46.8493,do two minutes of,52720.91,16069.3
Riad,Kush,766.111,820.46,54.3486,two minutes of whole,61160.08,18641.56
Riad,Alicia,766.111,812.967,46.8552,two minutes of whole,52727.61,16071.35
Riad,Kush,766.397,820.78,54.3829,minutes of whole class,61198.66,18653.32
Riad,Alicia,766.397,813.258,46.8612,minutes of whole class,52734.3,16073.39
Riad,Kush,766.683,821.1,54.4171,of whole class where,61237.24,18665.08
Riad,Alicia,766.683,813.55,46.8671,of whole class where,52741.0,16075.43
Riad,Kush,766.969,821.42,54.4514,whole class where were,61275.83,18676.84
Riad,Alicia,766.969,813.842,46.8731,whole class where were,52747.7,16077.47
Riad,Kush,767.254,821.74,54.4857,class where were all,61314.41,18688.6
Riad,Alicia,767.254,814.133,46.879,class where were all,52754.4,16079.51
Riad,Kush,767.54,822.06,54.52,where were all just,61352.99,18700.36
Riad,Alicia,767.54,814.425,46.885,where were all just,52761.1,16081.55
Riad,Kush,767.826,822.38,54.5543,were all just yelling,61391.57,18712.12
Riad,Alicia,767.826,814.717,46.891,were all just yelling,52767.8,16083.6
Riad,Kush,768.111,822.7,54.5886,all just yelling at,61430.16,18723.88
